service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-07-01,הנגב,15,65,18065,1,1,segment,חופש גדול,ok,20612,data/output/reliability/line_reliability_2026-07-01_op_15_line_20612.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_20612.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,65,18065,2,#,segment,חופש גדול,ok,10871,data/output/reliability/line_reliability_2026-07-01_op_15_line_10871.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10871.html,14.0,14.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,65,18065,2,1,segment,חופש גדול,ok,10872,data/output/reliability/line_reliability_2026-07-01_op_15_line_10872.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10872.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,66,19066,1,#,segment,חופש גדול,ok,10845,data/output/reliability/line_reliability_2026-07-01_op_15_line_10845.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10845.html,11.0,11.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,66,19066,2,#,segment,חופש גדול,ok,10846,data/output/reliability/line_reliability_2026-07-01_op_15_line_10846.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10846.html,10.0,10.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,660,10660,1,#,segment,חופש גדול,ok,11717,data/output/reliability/line_reliability_2026-07-01_op_15_line_11717.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11717.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,660,10660,2,#,segment,חופש גדול,ok,11718,data/output/reliability/line_reliability_2026-07-01_op_15_line_11718.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11718.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,669,11669,1,#,segment,חופש גדול,ok,11706,data/output/reliability/line_reliability_2026-07-01_op_15_line_11706.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11706.html,14.0,14.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,669,11669,2,#,segment,חופש גדול,ok,11707,data/output/reliability/line_reliability_2026-07-01_op_15_line_11707.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11707.html,16.0,16.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,67,16067,1,#,segment,חופש גדול,ok,10847,data/output/reliability/line_reliability_2026-07-01_op_15_line_10847.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10847.html,8.0,8.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,67,16067,2,#,segment,חופש גדול,ok,10848,data/output/reliability/line_reliability_2026-07-01_op_15_line_10848.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10848.html,7.0,7.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,68,15068,1,#,segment,חופש גדול,ok,11726,data/output/reliability/line_reliability_2026-07-01_op_15_line_11726.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11726.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,68,15068,2,#,segment,חופש גדול,ok,11727,data/output/reliability/line_reliability_2026-07-01_op_15_line_11727.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11727.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,682,10682,1,#,segment,חופש גדול,ok,34675,data/output/reliability/line_reliability_2026-07-01_op_15_line_34675.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_34675.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,682,10682,2,#,segment,חופש גדול,ok,34676,data/output/reliability/line_reliability_2026-07-01_op_15_line_34676.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_34676.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,684,10684,1,#,segment,חופש גדול,ok,30764,data/output/reliability/line_reliability_2026-07-01_op_15_line_30764.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_30764.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,684,10684,2,#,segment,חופש גדול,ok,35439,data/output/reliability/line_reliability_2026-07-01_op_15_line_35439.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_35439.html,1.0,1.0,0.0,0.0,1.0,,
