trip_id,source_trip_id,service_day,catalog_number,sign,direction,alternative,line_id,origin_stop_id,destination_stop_id,day_offset,departure_min,arrival_min,duration_min,vehicle_type_ids,distance_km,existing_flag,custom_json,daily_passengers,weekly_passengers,avg_commuters_per_ride_weekly,low_demand_flag
912,912,unknown,19205,205,1,0,,31574,26807,0,960,1045,85,,21.244,,,,,,True
913,913,unknown,19205,205,2,0,,26806,31574,0,960,1057,97,,20.788,,,,,,True
914,914,unknown,10236,236,1,0,,25358,35335,0,960,1047,87,urban,16.679,,,,,,True
915,915,unknown,10236,236,2,0,,31313,26956,0,960,1040,80,urban,16.302,,,,,,True
916,916,unknown,14256,256,1,0,,35475,25937,0,960,1024,64,urban,16.116,,,,,,True
917,917,unknown,14256,256,2,0,,20001,36639,0,960,1015,55,urban,16.346,,,,,,True
918,918,unknown,10277,277,1,0,,35628,2000,0,960,1080,120,,60.063,,,,,,True
919,919,unknown,10277,277,2,0,,2007,30883,0,960,1098,138,,60.455,,,,,,True
920,920,unknown,19279,279,1,0,,35629,36583,0,960,1041,81,,23.87,,,,,,True
921,921,unknown,19279,279,2,0,,36583,38586,0,960,1024,64,,23.212,,,,,,True
922,922,unknown,11280,280,1,0,,35552,20164,0,960,1045,85,,23.308,,,,,,True
923,923,unknown,12281,281,1,0,,35628,60817,0,960,1050,90,,36.492,,,,,,True
924,924,unknown,12281,281,2,0,,61417,30883,0,960,1035,75,,40.244,,,,,,True
925,925,unknown,11379,379,2,0,,20001,39590,0,960,1035,75,,27.12,,,,,,True
926,926,unknown,11436,436,1,0,,20163,31557,0,960,1045,85,urban,26.237,,,,,,True
927,927,unknown,11436,436,2,0,,38184,20164,0,960,1051,91,urban,24.848,,,,,,True
928,928,unknown,14444,444,1,0,,37015,35275,0,960,1040,80,,39.549,,,,,,True
929,929,unknown,14444,444,2,0,,37528,37015,0,960,1054,94,,40.627,,,,,,True
930,930,unknown,47006,6,2,0,,33559,38586,0,990,1019,29,,8.583,,,,,,True
931,931,unknown,42010,10,3,0,,37538,38924,0,990,1000,10,urban,4.0,,,,,,True
932,932,unknown,14068,68,1,0,,20277,33551,0,990,1083,93,,20.409,,,,,,True
933,933,unknown,14068,68,2,0,,33550,25867,0,990,1080,90,,20.664,,,,,,True
934,934,unknown,16115,115,1,0,,33550,25867,0,990,1080,90,,17.741,,,,,,True
935,935,unknown,70001,1,1,0,,31313,33551,0,1020,1073,53,urban,15.21,,,,,,True
936,936,unknown,70001,1,2,0,,33550,35315,0,1020,1076,56,urban,14.884,,,,,,True
937,937,unknown,58002,2,3,0,,31738,31738,0,1020,1060,40,urban,10.415,,,,,,True
938,938,unknown,24004,4,1,0,,35629,30883,0,1020,1037,17,,5.001,,,,,,True
939,939,unknown,24004,4,2,0,,35628,38586,0,1020,1037,17,,5.075,,,,,,True
940,940,unknown,69005,5,1,0,,35629,30883,0,1020,1059,39,,8.079,,,,,,True
941,941,unknown,69005,5,2,0,,35628,38586,0,1020,1050,30,,8.724,,,,,,True
942,942,unknown,47006,6,1,0,,35629,33559,0,1020,1046,26,,7.56,,,,,,True
943,943,unknown,47006,6,2,0,,33559,38586,0,1020,1051,31,,8.583,,,,,,True
944,944,unknown,22007,7,1,0,,26806,31491,0,1020,1118,98,,16.573,,,,,,True
945,945,unknown,22007,7,2,0,,37538,26807,0,1020,1117,97,,18.29,,,,,,True
946,946,unknown,37008,8,1,0,,31345,32742,0,1020,1096,76,urban,19.271,,,,,,True
947,947,unknown,37008,8,2,0,,31377,34063,0,1020,1098,78,urban,18.924,,,,,,True
948,948,unknown,42010,10,3,0,,37538,38924,0,1020,1033,13,urban,4.0,,,,,,True
949,949,unknown,34015,15,1,0,,35315,31470,0,1020,1088,68,minibus,16.789,,,,,,True
950,950,unknown,34015,15,2,0,,31470,35335,0,1020,1078,58,minibus,16.538,,,,,,True
951,951,unknown,23018,18,1,0,,26945,35335,0,1020,1093,73,urban,17.749,,,,,,True
952,952,unknown,23018,18,2,0,,35315,26945,0,1020,1093,73,urban,17.291,,,,,,True
953,953,unknown,40028,28,1,0,,20789,33551,0,1020,1095,75,urban,16.201,,,,,,True
954,954,unknown,40028,28,2,0,,33550,20788,0,1020,1096,76,urban,17.273,,,,,,True
955,955,unknown,20036,36,1,0,,20277,35315,0,1020,1105,85,,17.54,,,,,,True
956,956,unknown,20036,36,2,0,,31313,25867,0,1020,1108,88,,17.287,,,,,,True
957,957,unknown,21037,37,1,0,,20001,31574,0,1020,1085,65,urban,18.78,,,,,,True
958,958,unknown,21037,37,2,0,,31581,27997,0,1020,1085,65,urban,19.037,,,,,,True
959,959,unknown,28055,55,1,0,,20277,33551,0,1020,1127,107,,19.716,,,,,,True
960,960,unknown,28055,55,2,0,,33550,25867,0,1020,1119,99,,19.063,,,,,,True
961,961,unknown,23056,56,1,0,,20277,31574,0,1020,1113,93,,22.068,,,,,,True
962,962,unknown,23056,56,2,0,,31052,25867,0,1020,1107,87,,21.135,,,,,,True
963,963,unknown,20058,58,1,0,,38160,32771,0,1020,1090,70,,24.926,,,,,,True
964,964,unknown,21059,59,1,0,,20001,35341,0,1020,1100,80,urban,18.289,,,,,,True
965,965,unknown,21059,59,2,0,,31313,27997,0,1020,1097,77,urban,18.79,,,,,,True
966,966,unknown,14068,68,1,0,,20277,33551,0,1020,1111,91,,20.409,,,,,,True
967,967,unknown,14068,68,2,0,,33550,25867,0,1020,1105,85,,20.664,,,,,,True
968,968,unknown,15069,69,1,0,,20001,31738,0,1020,1076,56,urban,14.471,,,,,,True
969,969,unknown,15069,69,2,0,,38160,27997,0,1020,1075,55,urban,13.999,,,,,,True
970,970,unknown,31075,75,3,0,,31481,35475,0,1020,1079,59,urban,17.458,,,,,,True
971,971,unknown,23076,76,1,0,,33599,35335,0,1020,1101,81,urban,15.827,,,,,,True
972,972,unknown,23076,76,2,0,,35315,33598,0,1020,1089,69,urban,15.606,,,,,,True
973,973,unknown,33077,77,1,0,,31313,31424,0,1020,1085,65,urban,15.935,,,,,,True
974,974,unknown,33077,77,2,0,,35377,35335,0,1020,1073,53,urban,15.376,,,,,,True
975,975,unknown,17078,78,1,0,,33599,35335,0,1020,1088,68,urban,20.953,,,,,,True
976,976,unknown,17078,78,2,0,,35315,33598,0,1020,1091,71,urban,20.373,,,,,,True
977,977,unknown,37085,85,1,0,,32298,32771,0,1020,1083,63,,23.868,,,,,,True
978,978,unknown,37085,85,2,0,,32771,31314,0,1020,1090,70,,23.699,,,,,,True
979,979,unknown,16115,115,1,0,,33550,25867,0,1020,1110,90,,17.741,,,,,,True
980,980,unknown,16115,115,2,0,,20277,33551,0,1020,1107,87,,17.818,,,,,,True
981,981,unknown,10137,137,1,0,,13907,14464,0,1020,1098,78,,9.406,,,,,,True
982,982,unknown,10138,138,1,0,,31344,39943,0,1020,1095,75,urban,23.767,,,,,,True
983,983,unknown,10138,138,2,0,,31685,31574,0,1020,1097,77,urban,25.049,,,,,,True
984,984,unknown,13139,139,1,0,,38160,39943,0,1020,1105,85,urban,26.142,,,,,,True
985,985,unknown,13139,139,2,0,,31685,31738,0,1020,1135,115,urban,26.47,,,,,,True
986,986,unknown,11168,168,1,0,,22935,33551,0,1020,1099,79,urban,16.738,,,,,,True
987,987,unknown,11168,168,2,0,,33550,25354,0,1020,1094,74,urban,15.975,,,,,,True
988,988,unknown,15173,173,1,0,,33567,31738,0,1020,1100,80,,29.337,,,,,,True
989,989,unknown,11179,179,1,0,,35629,33598,0,1020,1090,70,,23.581,,,,,,True
990,990,unknown,11179,179,2,0,,33599,38586,0,1020,1090,70,,23.289,,,,,,True
991,991,unknown,12180,180,2,0,,20163,39590,0,1020,1082,62,,23.197,,,,,,True
992,992,unknown,19205,205,1,0,,31574,26807,0,1020,1096,76,,21.244,,,,,,True
993,993,unknown,19205,205,2,0,,26806,31574,0,1020,1107,87,,20.788,,,,,,True
994,994,unknown,10236,236,1,0,,25358,35335,0,1020,1084,64,urban,16.679,,,,,,True
995,995,unknown,10236,236,2,0,,31313,26956,0,1020,1095,75,urban,16.302,,,,,,True
996,996,unknown,14256,256,1,0,,35475,25937,0,1020,1081,61,urban,16.116,,,,,,True
997,997,unknown,14256,256,2,0,,20001,36639,0,1020,1075,55,urban,16.346,,,,,,True
998,998,unknown,10277,277,1,0,,35628,2000,0,1020,1125,105,,60.063,,,,,,True
999,999,unknown,10277,277,2,0,,2007,30883,0,1020,1160,140,,60.455,,,,,,True
1000,1000,unknown,19279,279,1,0,,35629,36583,0,1020,1098,78,,23.87,,,,,,True
1001,1001,unknown,19279,279,2,0,,36583,38586,0,1020,1084,64,,23.212,,,,,,True
1002,1002,unknown,11280,280,1,0,,35552,20164,0,1020,1109,89,,23.308,,,,,,True
1003,1003,unknown,12281,281,1,0,,35628,60817,0,1020,1090,70,,36.492,,,,,,True
1004,1004,unknown,12281,281,2,0,,61417,30883,0,1020,1095,75,,40.244,,,,,,True
1005,1005,unknown,16285,285,1,0,,35628,13116,0,1020,1136,116,,68.169,,,,,,True
1006,1006,unknown,11379,379,2,0,,20001,39590,0,1020,1095,75,,27.12,,,,,,True
1007,1007,unknown,16385,385,1,0,,39945,31995,0,1020,1085,65,,25.111,,,,,,True
1008,1008,unknown,11436,436,1,0,,20163,31557,0,1020,1105,85,urban,26.237,,,,,,True
1009,1009,unknown,14444,444,1,0,,37015,35275,0,1020,1100,80,,39.549,,,,,,True
1010,1010,unknown,11453,453,2,0,,203,38527,0,1020,1103,83,,54.494,,,,,,True
1011,1011,unknown,42010,10,3,0,,37538,38924,0,1050,1060,10,urban,4.0,,,,,,True
1012,1012,unknown,14068,68,1,0,,20277,33551,0,1050,1125,75,,20.409,,,,,,True
1013,1013,unknown,14068,68,2,0,,33550,25867,0,1050,1128,78,,20.664,,,,,,True
1014,1014,unknown,16115,115,1,0,,33550,25867,0,1050,1140,90,,17.741,,,,,,True
1015,1015,unknown,70001,1,1,0,,31313,33551,0,1080,1130,50,urban,15.21,,,,,,True
1016,1016,unknown,70001,1,2,0,,33550,35315,0,1080,1133,53,urban,14.884,,,,,,True
1017,1017,unknown,58002,2,3,0,,31738,31738,0,1080,1120,40,urban,10.415,,,,,,True
1018,1018,unknown,92003,3,1,0,,31336,32742,0,1080,1130,50,minibus,15.095,,,,,,True
1019,1019,unknown,24004,4,1,0,,35629,30883,0,1080,1098,18,,5.001,,,,,,True
1020,1020,unknown,24004,4,2,0,,35628,38586,0,1080,1098,18,,5.075,,,,,,True
1021,1021,unknown,69005,5,1,0,,35629,30883,0,1080,1119,39,,8.079,,,,,,True
1022,1022,unknown,69005,5,2,0,,35628,38586,0,1080,1110,30,,8.724,,,,,,True
1023,1023,unknown,47006,6,1,0,,35629,33559,0,1080,1106,26,,7.56,,,,,,True
1024,1024,unknown,47006,6,2,0,,33559,38586,0,1080,1109,29,,8.583,,,,,,True
1025,1025,unknown,22007,7,1,0,,26806,31491,0,1080,1178,98,,16.573,,,,,,True
1026,1026,unknown,22007,7,2,0,,37538,26807,0,1080,1177,97,,18.29,,,,,,True
1027,1027,unknown,37008,8,1,0,,31345,32742,0,1080,1150,70,urban,19.271,,,,,,True
1028,1028,unknown,37008,8,2,0,,31377,34063,0,1080,1147,67,urban,18.924,,,,,,True
1029,1029,unknown,42010,10,3,0,,37538,38924,0,1080,1093,13,urban,4.0,,,,,,True
1030,1030,unknown,34015,15,1,0,,35315,31470,0,1080,1140,60,minibus,16.789,,,,,,True
1031,1031,unknown,34015,15,2,0,,31470,35335,0,1080,1138,58,minibus,16.538,,,,,,True
1032,1032,unknown,23018,18,1,0,,26945,35335,0,1080,1153,73,urban,17.749,,,,,,True
1033,1033,unknown,23018,18,2,0,,35315,26945,0,1080,1153,73,urban,17.291,,,,,,True
1034,1034,unknown,40028,28,1,0,,20789,33551,0,1080,1167,87,urban,16.201,,,,,,True
1035,1035,unknown,40028,28,2,0,,33550,20788,0,1080,1162,82,urban,17.273,,,,,,True
1036,1036,unknown,20036,36,1,0,,20277,35315,0,1080,1159,79,,17.54,,,,,,True
1037,1037,unknown,20036,36,2,0,,31313,25867,0,1080,1168,88,,17.287,,,,,,True
1038,1038,unknown,21037,37,1,0,,20001,31574,0,1080,1141,61,urban,18.78,,,,,,True
1039,1039,unknown,21037,37,2,0,,31581,27997,0,1080,1140,60,urban,19.037,,,,,,True
1040,1040,unknown,28055,55,1,0,,20277,33551,0,1080,1173,93,,19.716,,,,,,True
1041,1041,unknown,28055,55,2,0,,33550,25867,0,1080,1171,91,,19.063,,,,,,True
1042,1042,unknown,23056,56,1,0,,20277,31574,0,1080,1170,90,,22.068,,,,,,True
1043,1043,unknown,23056,56,2,0,,31052,25867,0,1080,1165,85,,21.135,,,,,,True
1044,1044,unknown,21059,59,1,0,,20001,35341,0,1080,1154,74,urban,18.289,,,,,,True
1045,1045,unknown,21059,59,2,0,,31313,27997,0,1080,1157,77,urban,18.79,,,,,,True
1046,1046,unknown,14068,68,1,0,,20277,33551,0,1080,1158,78,,20.409,,,,,,True
1047,1047,unknown,14068,68,2,0,,33550,25867,0,1080,1158,78,,20.664,,,,,,True
1048,1048,unknown,15069,69,1,0,,20001,31738,0,1080,1135,55,urban,14.471,,,,,,True
1049,1049,unknown,15069,69,2,0,,38160,27997,0,1080,1130,50,urban,13.999,,,,,,True
1050,1050,unknown,31075,75,3,0,,31481,35475,0,1080,1140,60,urban,17.458,,,,,,True
1051,1051,unknown,23076,76,1,0,,33599,35335,0,1080,1162,82,urban,15.827,,,,,,True
1052,1052,unknown,23076,76,2,0,,35315,33598,0,1080,1152,72,urban,15.606,,,,,,True
1053,1053,unknown,33077,77,1,0,,31313,31424,0,1080,1139,59,urban,15.935,,,,,,True
1054,1054,unknown,33077,77,2,0,,35377,35335,0,1080,1133,53,urban,15.376,,,,,,True
1055,1055,unknown,17078,78,1,0,,33599,35335,0,1080,1151,71,urban,20.953,,,,,,True
1056,1056,unknown,17078,78,2,0,,35315,33598,0,1080,1151,71,urban,20.373,,,,,,True
1057,1057,unknown,37085,85,1,0,,32298,32771,0,1080,1141,61,,23.868,,,,,,True
1058,1058,unknown,37085,85,2,0,,32771,31314,0,1080,1150,70,,23.699,,,,,,True
1059,1059,unknown,16115,115,1,0,,33550,25867,0,1080,1170,90,,17.741,,,,,,True
1060,1060,unknown,16115,115,2,0,,20277,33551,0,1080,1167,87,,17.818,,,,,,True
1061,1061,unknown,10137,137,1,0,,13907,14464,0,1080,1172,92,,9.406,,,,,,True
1062,1062,unknown,10138,138,1,0,,31344,39943,0,1080,1150,70,urban,23.767,,,,,,True
1063,1063,unknown,10138,138,2,0,,31685,31574,0,1080,1159,79,urban,25.049,,,,,,True
1064,1064,unknown,13139,139,1,0,,38160,39943,0,1080,1165,85,urban,26.142,,,,,,True
1065,1065,unknown,13139,139,2,0,,31685,31738,0,1080,1195,115,urban,26.47,,,,,,True
1066,1066,unknown,11168,168,1,0,,22935,33551,0,1080,1155,75,urban,16.738,,,,,,True
1067,1067,unknown,11168,168,2,0,,33550,25354,0,1080,1154,74,urban,15.975,,,,,,True
1068,1068,unknown,15173,173,2,0,,38160,39590,0,1080,1138,58,,28.673,,,,,,True
1069,1069,unknown,11179,179,1,0,,35629,33598,0,1080,1150,70,,23.581,,,,,,True
1070,1070,unknown,11179,179,2,0,,33599,38586,0,1080,1145,65,,23.289,,,,,,True
1071,1071,unknown,19205,205,1,0,,31574,26807,0,1080,1156,76,,21.244,,,,,,True
1072,1072,unknown,19205,205,2,0,,26806,31574,0,1080,1153,73,,20.788,,,,,,True
1073,1073,unknown,10236,236,1,0,,25358,35335,0,1080,1150,70,urban,16.679,,,,,,True
1074,1074,unknown,10236,236,2,0,,31313,26956,0,1080,1150,70,urban,16.302,,,,,,True
1075,1075,unknown,14256,256,1,0,,35475,25937,0,1080,1138,58,urban,16.116,,,,,,True
1076,1076,unknown,14256,256,2,0,,20001,36639,0,1080,1135,55,urban,16.346,,,,,,True
1077,1077,unknown,10277,277,1,0,,35628,2000,0,1080,1185,105,,60.063,,,,,,True
1078,1078,unknown,10277,277,2,0,,2007,30883,0,1080,1220,140,,60.455,,,,,,True
1079,1079,unknown,19279,279,1,0,,35629,36583,0,1080,1155,75,,23.87,,,,,,True
1080,1080,unknown,19279,279,2,0,,36583,38586,0,1080,1144,64,,23.212,,,,,,True
1081,1081,unknown,11280,280,1,0,,35552,20164,0,1080,1161,81,,23.308,,,,,,True
1082,1082,unknown,11280,280,2,0,,20163,39590,0,1080,1151,71,,24.949,,,,,,True
1083,1083,unknown,12281,281,1,0,,35628,60817,0,1080,1150,70,,36.492,,,,,,True
1084,1084,unknown,12281,281,2,0,,61417,30883,0,1080,1155,75,,40.244,,,,,,True
1085,1085,unknown,11379,379,2,0,,20001,39590,0,1080,1155,75,,27.12,,,,,,True
1086,1086,unknown,11436,436,2,0,,38184,20164,0,1080,1165,85,urban,24.848,,,,,,True
1087,1087,unknown,14444,444,1,0,,37015,35275,0,1080,1160,80,,39.549,,,,,,True
1088,1088,unknown,14444,444,2,0,,37528,37015,0,1080,1174,94,,40.627,,,,,,True
1089,1089,unknown,23056,56,1,0,,20277,31574,0,1110,1193,83,,22.068,,,,,,True
1090,1090,unknown,14068,68,1,0,,20277,33551,0,1110,1185,75,,20.409,,,,,,True
1091,1091,unknown,70001,1,1,0,,31313,33551,0,1140,1192,52,urban,15.21,,,,,,True
1092,1092,unknown,70001,1,2,0,,33550,35315,0,1140,1191,51,urban,14.884,,,,,,True
1093,1093,unknown,92003,3,1,0,,31336,32742,0,1140,1190,50,minibus,15.095,,,,,,True
1094,1094,unknown,92003,3,2,0,,31377,31736,0,1140,1185,45,minibus,15.13,,,,,,True
1095,1095,unknown,24004,4,1,0,,35629,30883,0,1140,1158,18,,5.001,,,,,,True
1096,1096,unknown,24004,4,2,0,,35628,38586,0,1140,1159,19,,5.075,,,,,,True
1097,1097,unknown,69005,5,1,0,,35629,30883,0,1140,1179,39,,8.079,,,,,,True
1098,1098,unknown,69005,5,2,0,,35628,38586,0,1140,1172,32,,8.724,,,,,,True
1099,1099,unknown,47006,6,1,0,,35629,33559,0,1140,1166,26,,7.56,,,,,,True
1100,1100,unknown,47006,6,2,0,,33559,38586,0,1140,1169,29,,8.583,,,,,,True
1101,1101,unknown,22007,7,1,0,,26806,31491,0,1140,1238,98,,16.573,,,,,,True
1102,1102,unknown,22007,7,2,0,,37538,26807,0,1140,1237,97,,18.29,,,,,,True
1103,1103,unknown,37008,8,1,0,,31345,32742,0,1140,1205,65,urban,19.271,,,,,,True
1104,1104,unknown,37008,8,2,0,,31377,34063,0,1140,1209,69,urban,18.924,,,,,,True
1105,1105,unknown,42010,10,3,0,,37538,38924,0,1140,1150,10,urban,4.0,,,,,,True
1106,1106,unknown,34015,15,1,0,,35315,31470,0,1140,1196,56,minibus,16.789,,,,,,True
1107,1107,unknown,34015,15,2,0,,31470,35335,0,1140,1198,58,minibus,16.538,,,,,,True
1108,1108,unknown,23018,18,1,0,,26945,35335,0,1140,1209,69,urban,17.749,,,,,,True
1109,1109,unknown,23018,18,2,0,,35315,26945,0,1140,1213,73,urban,17.291,,,,,,True
1110,1110,unknown,40028,28,1,0,,20789,33551,0,1140,1215,75,urban,16.201,,,,,,True
1111,1111,unknown,40028,28,2,0,,33550,20788,0,1140,1216,76,urban,17.273,,,,,,True
1112,1112,unknown,20036,36,1,0,,20277,35315,0,1140,1212,72,,17.54,,,,,,True
1113,1113,unknown,20036,36,2,0,,31313,25867,0,1140,1228,88,,17.287,,,,,,True
1114,1114,unknown,21037,37,1,0,,20001,31574,0,1140,1194,54,urban,18.78,,,,,,True
1115,1115,unknown,21037,37,2,0,,31581,27997,0,1140,1198,58,urban,19.037,,,,,,True
1116,1116,unknown,28055,55,1,0,,20277,33551,0,1140,1225,85,,19.716,,,,,,True
1117,1117,unknown,28055,55,2,0,,33550,25867,0,1140,1225,85,,19.063,,,,,,True
1118,1118,unknown,23056,56,1,0,,20277,31574,0,1140,1223,83,,22.068,,,,,,True
1119,1119,unknown,23056,56,2,0,,31052,25867,0,1140,1219,79,,21.135,,,,,,True
1120,1120,unknown,20058,58,1,0,,38160,32771,0,1140,1210,70,,24.926,,,,,,True
1121,1121,unknown,21059,59,1,0,,20001,35341,0,1140,1214,74,urban,18.289,,,,,,True
1122,1122,unknown,21059,59,2,0,,31313,27997,0,1140,1207,67,urban,18.79,,,,,,True
1123,1123,unknown,14068,68,1,0,,20277,33551,0,1140,1215,75,,20.409,,,,,,True
1124,1124,unknown,14068,68,2,0,,33550,25867,0,1140,1209,69,,20.664,,,,,,True
1125,1125,unknown,15069,69,1,0,,20001,31738,0,1140,1200,60,urban,14.471,,,,,,True
1126,1126,unknown,15069,69,2,0,,38160,27997,0,1140,1191,51,urban,13.999,,,,,,True
1127,1127,unknown,31075,75,3,0,,31481,35475,0,1140,1200,60,urban,17.458,,,,,,True
1128,1128,unknown,23076,76,1,0,,33599,35335,0,1140,1205,65,urban,15.827,,,,,,True
1129,1129,unknown,23076,76,2,0,,35315,33598,0,1140,1209,69,urban,15.606,,,,,,True
1130,1130,unknown,33077,77,1,0,,31313,31424,0,1140,1199,59,urban,15.935,,,,,,True
1131,1131,unknown,33077,77,2,0,,35377,35335,0,1140,1196,56,urban,15.376,,,,,,True
1132,1132,unknown,17078,78,1,0,,33599,35335,0,1140,1206,66,urban,20.953,,,,,,True
1133,1133,unknown,17078,78,2,0,,35315,33598,0,1140,1211,71,urban,20.373,,,,,,True
1134,1134,unknown,37085,85,1,0,,32298,32771,0,1140,1201,61,,23.868,,,,,,True
1135,1135,unknown,37085,85,2,0,,32771,31314,0,1140,1210,70,,23.699,,,,,,True
1136,1136,unknown,16115,115,1,0,,33550,25867,0,1140,1230,90,,17.741,,,,,,True
1137,1137,unknown,16115,115,2,0,,20277,33551,0,1140,1227,87,,17.818,,,,,,True
1138,1138,unknown,10138,138,1,0,,31344,39943,0,1140,1205,65,urban,23.767,,,,,,True
1139,1139,unknown,10138,138,2,0,,31685,31574,0,1140,1217,77,urban,25.049,,,,,,True
1140,1140,unknown,13139,139,1,0,,38160,39943,0,1140,1225,85,urban,26.142,,,,,,True
1141,1141,unknown,13139,139,2,0,,31685,31738,0,1140,1255,115,urban,26.47,,,,,,True
1142,1142,unknown,11168,168,1,0,,22935,33551,0,1140,1200,60,urban,16.738,,,,,,True
1143,1143,unknown,11168,168,2,0,,33550,25354,0,1140,1211,71,urban,15.975,,,,,,True
1144,1144,unknown,15173,173,1,0,,33567,31738,0,1140,1207,67,,29.337,,,,,,True
1145,1145,unknown,11179,179,1,0,,35629,33598,0,1140,1210,70,,23.581,,,,,,True
1146,1146,unknown,11179,179,2,0,,33599,38586,0,1140,1205,65,,23.289,,,,,,True
1147,1147,unknown,12180,180,2,0,,20163,39590,0,1140,1203,63,,23.197,,,,,,True
1148,1148,unknown,19205,205,1,0,,31574,26807,0,1140,1216,76,,21.244,,,,,,True
1149,1149,unknown,19205,205,2,0,,26806,31574,0,1140,1213,73,,20.788,,,,,,True
1150,1150,unknown,10236,236,1,0,,25358,35335,0,1140,1200,60,urban,16.679,,,,,,True
1151,1151,unknown,10236,236,2,0,,31313,26956,0,1140,1210,70,urban,16.302,,,,,,True
1152,1152,unknown,14256,256,1,0,,35475,25937,0,1140,1192,52,urban,16.116,,,,,,True
1153,1153,unknown,14256,256,2,0,,20001,36639,0,1140,1195,55,urban,16.346,,,,,,True
1154,1154,unknown,10277,277,1,0,,35628,2000,0,1140,1245,105,,60.063,,,,,,True
1155,1155,unknown,10277,277,2,0,,2007,30883,0,1140,1240,100,,60.455,,,,,,True
1156,1156,unknown,19279,279,1,0,,35629,36583,0,1140,1215,75,,23.87,,,,,,True
1157,1157,unknown,19279,279,2,0,,36583,38586,0,1140,1190,50,,23.212,,,,,,True
1158,1158,unknown,11280,280,1,0,,35552,20164,0,1140,1213,73,,23.308,,,,,,True
1159,1159,unknown,11280,280,2,0,,20163,39590,0,1140,1204,64,,24.949,,,,,,True
1160,1160,unknown,12281,281,1,0,,35628,60817,0,1140,1210,70,,36.492,,,,,,True
1161,1161,unknown,12281,281,2,0,,61417,30883,0,1140,1215,75,,40.244,,,,,,True
1162,1162,unknown,16285,285,1,0,,35628,13116,0,1140,1240,100,,68.169,,,,,,True
1163,1163,unknown,16285,285,2,0,,12945,30883,0,1140,1235,95,,68.355,,,,,,True
1164,1164,unknown,11377,377,1,0,,35628,237,0,1140,1255,115,,60.821,,,,,,True
1165,1165,unknown,16385,385,1,0,,39945,31995,0,1140,1200,60,,25.111,,,,,,True
1166,1166,unknown,11436,436,1,0,,20163,31557,0,1140,1225,85,urban,26.237,,,,,,True
1167,1167,unknown,14444,444,1,0,,37015,35275,0,1140,1220,80,,39.549,,,,,,True
1168,1168,unknown,14444,444,2,0,,37528,37015,0,1140,1234,94,,40.627,,,,,,True
1169,1169,unknown,70001,1,1,0,,31313,33551,0,1200,1250,50,urban,15.21,,,,,,True
1170,1170,unknown,70001,1,2,0,,33550,35315,0,1200,1249,49,urban,14.884,,,,,,True
1171,1171,unknown,92003,3,2,0,,31377,31736,0,1200,1240,40,minibus,15.13,,,,,,True
1172,1172,unknown,24004,4,1,0,,35629,30883,0,1200,1216,16,,5.001,,,,,,True
1173,1173,unknown,24004,4,2,0,,35628,38586,0,1200,1217,17,,5.075,,,,,,True
1174,1174,unknown,69005,5,1,0,,35629,30883,0,1200,1239,39,,8.079,,,,,,True
1175,1175,unknown,69005,5,2,0,,35628,38586,0,1200,1230,30,,8.724,,,,,,True
1176,1176,unknown,47006,6,1,0,,35629,33559,0,1200,1227,27,,7.56,,,,,,True
1177,1177,unknown,47006,6,2,0,,33559,38586,0,1200,1229,29,,8.583,,,,,,True
1178,1178,unknown,22007,7,1,0,,26806,31491,0,1200,1298,98,,16.573,,,,,,True
1179,1179,unknown,22007,7,2,0,,37538,26807,0,1200,1297,97,,18.29,,,,,,True
1180,1180,unknown,37008,8,1,0,,31345,32742,0,1200,1269,69,urban,19.271,,,,,,True
1181,1181,unknown,37008,8,2,0,,31377,34063,0,1200,1260,60,urban,18.924,,,,,,True
1182,1182,unknown,34015,15,1,0,,35315,31470,0,1200,1255,55,minibus,16.789,,,,,,True
1183,1183,unknown,34015,15,2,0,,31470,35335,0,1200,1258,58,minibus,16.538,,,,,,True
1184,1184,unknown,23018,18,1,0,,26945,35335,0,1200,1273,73,urban,17.749,,,,,,True
1185,1185,unknown,23018,18,2,0,,35315,26945,0,1200,1276,76,urban,17.291,,,,,,True
1186,1186,unknown,40028,28,1,0,,20789,33551,0,1200,1275,75,urban,16.201,,,,,,True
1187,1187,unknown,40028,28,2,0,,33550,20788,0,1200,1276,76,urban,17.273,,,,,,True
1188,1188,unknown,20036,36,1,0,,20277,35315,0,1200,1269,69,,17.54,,,,,,True
1189,1189,unknown,20036,36,2,0,,31313,25867,0,1200,1288,88,,17.287,,,,,,True
1190,1190,unknown,21037,37,1,0,,20001,31574,0,1200,1253,53,urban,18.78,,,,,,True
1191,1191,unknown,21037,37,2,0,,31581,27997,0,1200,1259,59,urban,19.037,,,,,,True
1192,1192,unknown,28055,55,1,0,,20277,33551,0,1200,1279,79,,19.716,,,,,,True
1193,1193,unknown,28055,55,2,0,,33550,25867,0,1200,1282,82,,19.063,,,,,,True
1194,1194,unknown,23056,56,1,0,,20277,31574,0,1200,1283,83,,22.068,,,,,,True
1195,1195,unknown,23056,56,2,0,,31052,25867,0,1200,1279,79,,21.135,,,,,,True
1196,1196,unknown,21059,59,1,0,,20001,35341,0,1200,1266,66,urban,18.289,,,,,,True
1197,1197,unknown,21059,59,2,0,,31313,27997,0,1200,1259,59,urban,18.79,,,,,,True
1198,1198,unknown,14068,68,1,0,,20277,33551,0,1200,1275,75,,20.409,,,,,,True
